,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26
978,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.9399035573005676,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653
979,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.935897171497345
980,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.8931620121002197,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912
981,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.8931620717048645,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901
982,"Hello, sir. Have you eaten yet?",0.007692384067922831,0.007692384067922831,0.007692384067922831,0.007692384067922831,0.007692384067922831,0.007692384067922831,0.007692384067922831,0.007692384067922831,0.007692384067922831,0.007692384067922831,0.007692384067922831,0.807690441608429,0.007692384067922831,0.007692384067922831,0.007692384067922831,0.007692384067922831,0.007692384067922831,0.007692384067922831,0.007692384067922831,0.007692384067922831,0.007692384067922831,0.007692384067922831,0.007692384067922831,0.007692384067922831,0.007692384067922831,0.007692384067922831
983,"Hello, sir. Have you eaten yet?",0.007692384067922831,0.007692384067922831,0.007692384067922831,0.007692384067922831,0.007692384067922831,0.007692384067922831,0.007692384067922831,0.007692384067922831,0.007692384067922831,0.007692384067922831,0.007692384067922831,0.807690441608429,0.007692384067922831,0.007692384067922831,0.007692384067922831,0.007692384067922831,0.007692384067922831,0.007692384067922831,0.007692384067922831,0.007692384067922831,0.007692384067922831,0.007692384067922831,0.007692384067922831,0.007692384067922831,0.007692384067922831,0.007692384067922831
984,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.00480771204456687,0.00480771204456687,0.00480771204456687,0.00480771204456687,0.00480771204456687,0.00480771204456687,0.00480771204456687,0.00480771204456687,0.00480771204456687,0.00480771204456687,0.00480771204456687,0.00480771204456687,0.00480771204456687,0.00480771204456687,0.00480771204456687,0.8798072338104248,0.00480771204456687,0.00480771204456687,0.00480771204456687,0.00480771204456687,0.00480771204456687,0.00480771204456687,0.00480771204456687,0.00480771204456687,0.00480771204456687,0.00480771204456687
985,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.005494529847055674,0.005494529847055674,0.005494529847055674,0.005494529847055674,0.8626368045806885,0.005494529847055674,0.005494529847055674,0.005494529847055674,0.005494529847055674,0.005494529847055674,0.005494529847055674,0.005494529847055674,0.005494529847055674,0.005494529847055674,0.005494529847055674,0.005494529847055674,0.005494529847055674,0.005494529847055674,0.005494529847055674,0.005494529847055674,0.005494529847055674,0.005494529847055674,0.005494529847055674,0.005494529847055674,0.005494529847055674,0.005494529847055674
986,I don't have any questions right now.,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.7596145272254944,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292
987,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.9313183426856995,0.0027472677174955606
988,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.8931620717048645,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901
989,He is busy today,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.6794862151145935,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842
990,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.8397424817085266,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372
991,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.0032051403541117907,0.0032051403541117907,0.0032051403541117907,0.0032051403541117907,0.0032051403541117907,0.0032051403541117907,0.0032051403541117907,0.0032051403541117907,0.9198715090751648,0.0032051403541117907,0.0032051403541117907,0.0032051403541117907,0.0032051403541117907,0.0032051403541117907,0.0032051403541117907,0.0032051403541117907,0.0032051403541117907,0.0032051403541117907,0.0032051403541117907,0.0032051403541117907,0.0032051403541117907,0.0032051403541117907,0.0032051403541117907,0.0032051403541117907,0.0032051403541117907,0.0032051403541117907
992,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.8931620121002197,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625
993,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.004807709250599146,0.004807709250599146,0.004807709250599146,0.004807709250599146,0.004807709250599146,0.004807709250599146,0.004807709250599146,0.004807709250599146,0.8798072934150696,0.004807709250599146,0.004807709250599146,0.004807709250599146,0.004807709250599146,0.004807709250599146,0.004807709250599146,0.004807709250599146,0.004807709250599146,0.004807709250599146,0.004807709250599146,0.004807709250599146,0.004807709250599146,0.004807709250599146,0.004807709250599146,0.004807709250599146,0.004807709250599146,0.004807709250599146
994,Can I talk with you in private once questions are over?,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.7596145272254944,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292
995,I don't have any questions right now.,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.7596145272254944,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292
996,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.003846170147880912,0.9038457870483398,0.003846170147880912,0.003846170147880912,0.003846170147880912,0.003846170147880912,0.003846170147880912,0.003846170147880912,0.003846170147880912,0.003846170147880912,0.003846170147880912,0.003846170147880912,0.003846170147880912,0.003846170147880912,0.003846170147880912,0.003846170147880912,0.003846170147880912,0.003846170147880912,0.003846170147880912,0.003846170147880912,0.003846170147880912,0.003846170147880912,0.003846170147880912,0.003846170147880912,0.003846170147880912,0.003846170147880912
997,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.9260350465774536,0.0029585976153612137
998,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.0019230929901823401,0.0019230929901823401,0.0019230929901823401,0.0019230929901823401,0.0019230929901823401,0.0019230929901823401,0.0019230929901823401,0.0019230929901823401,0.0019230929901823401,0.9519227147102356,0.0019230929901823401,0.0019230929901823401,0.0019230929901823401,0.0019230929901823401,0.0019230929901823401,0.0019230929901823401,0.0019230929901823401,0.0019230929901823401,0.0019230929901823401,0.0019230929901823401,0.0019230929901823401,0.0019230929901823401,0.0019230929901823401,0.0019230929901823401,0.0019230929901823401,0.0019230929901823401
999,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.8931620717048645,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901
1000,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.004807712510228157,0.004807712510228157,0.004807712510228157,0.004807712510228157,0.004807712510228157,0.004807712510228157,0.004807712510228157,0.004807712510228157,0.004807712510228157,0.004807712510228157,0.004807712510228157,0.004807712510228157,0.004807712510228157,0.004807712510228157,0.004807712510228157,0.8798072338104248,0.004807712510228157,0.004807712510228157,0.004807712510228157,0.004807712510228157,0.004807712510228157,0.004807712510228157,0.004807712510228157,0.004807712510228157,0.004807712510228157,0.004807712510228157
1001,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.006410307250916958,0.006410307250916958,0.006410307250916958,0.006410307250916958,0.006410307250916958,0.006410307250916958,0.006410307250916958,0.006410307250916958,0.006410307250916958,0.006410307250916958,0.006410307250916958,0.006410307250916958,0.006410307250916958,0.006410307250916958,0.006410307250916958,0.006410307250916958,0.006410307250916958,0.006410307250916958,0.006410307250916958,0.006410307250916958,0.006410307250916958,0.006410307250916958,0.006410307250916958,0.8397423624992371,0.006410307250916958,0.006410307250916958
1002,He is busy today,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.6794862151145935,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842
1003,I’d rather not say.,0.6794868111610413,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902
1004,I’d rather not say.,0.6794868111610413,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476
1005,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.9313183426856995,0.0027472677174955606
1006,Can I talk with you in private once questions are over?,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.7596145272254944,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292
1007,"I'd really prefer just to wait until the brief, if that is ok.",0.006410288158804178,0.006410288158804178,0.006410288158804178,0.006410288158804178,0.006410288158804178,0.006410288158804178,0.006410288158804178,0.006410288158804178,0.006410288158804178,0.006410288158804178,0.006410288158804178,0.006410288158804178,0.006410288158804178,0.006410288158804178,0.006410288158804178,0.006410288158804178,0.006410288158804178,0.8397428393363953,0.006410288158804178,0.006410288158804178,0.006410288158804178,0.006410288158804178,0.006410288158804178,0.006410288158804178,0.006410288158804178,0.006410288158804178
1008,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.8931620121002197,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625
1009,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.9260351061820984,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777
1010,He is busy today,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.6794862151145935,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842
1011,I’d rather not say.,0.6794868111610413,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902
1012,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.003846177365630865,0.003846177365630865,0.003846177365630865,0.003846177365630865,0.003846177365630865,0.003846177365630865,0.003846177365630865,0.003846177365630865,0.003846177365630865,0.003846177365630865,0.003846177365630865,0.003846177365630865,0.003846177365630865,0.003846177365630865,0.003846177365630865,0.003846177365630865,0.003846177365630865,0.003846177365630865,0.003846177365630865,0.003846177365630865,0.9038456082344055,0.003846177365630865,0.003846177365630865,0.003846177365630865,0.003846177365630865,0.003846177365630865
1013,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.002958593424409628,0.002958593424409628,0.002958593424409628,0.002958593424409628,0.002958593424409628,0.002958593424409628,0.002958593424409628,0.002958593424409628,0.002958593424409628,0.002958593424409628,0.002958593424409628,0.002958593424409628,0.002958593424409628,0.002958593424409628,0.002958593424409628,0.002958593424409628,0.002958593424409628,0.002958593424409628,0.002958593424409628,0.002958593424409628,0.002958593424409628,0.002958593424409628,0.002958593424409628,0.9260351657867432,0.002958593424409628,0.002958593424409628
1014,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.002403859281912446,0.002403859281912446,0.002403859281912446,0.002403859281912446,0.002403859281912446,0.002403859281912446,0.002403859281912446,0.002403859281912446,0.002403859281912446,0.002403859281912446,0.002403859281912446,0.002403859281912446,0.9399035573005676,0.002403859281912446,0.002403859281912446,0.002403859281912446,0.002403859281912446,0.002403859281912446,0.002403859281912446,0.002403859281912446,0.002403859281912446,0.002403859281912446,0.002403859281912446,0.002403859281912446,0.002403859281912446,0.002403859281912446
1015,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.9260349869728088,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502
1016,"Hello, sir. Have you eaten yet?",0.007692384999245405,0.007692384999245405,0.007692384999245405,0.007692384999245405,0.007692384999245405,0.007692384999245405,0.007692384999245405,0.007692384999245405,0.007692384999245405,0.007692384999245405,0.007692384999245405,0.8076903820037842,0.007692384999245405,0.007692384999245405,0.007692384999245405,0.007692384999245405,0.007692384999245405,0.007692384999245405,0.007692384999245405,0.007692384999245405,0.007692384999245405,0.007692384999245405,0.007692384999245405,0.007692384999245405,0.007692384999245405,0.007692384999245405
1017,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.002958593424409628,0.002958593424409628,0.002958593424409628,0.002958593424409628,0.002958593424409628,0.002958593424409628,0.002958593424409628,0.002958593424409628,0.002958593424409628,0.002958593424409628,0.002958593424409628,0.002958593424409628,0.002958593424409628,0.002958593424409628,0.002958593424409628,0.002958593424409628,0.002958593424409628,0.002958593424409628,0.002958593424409628,0.002958593424409628,0.002958593424409628,0.002958593424409628,0.002958593424409628,0.9260351657867432,0.002958593424409628,0.002958593424409628
1018,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.91258704662323,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314
1019,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.9260349869728088,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502
1020,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.9399035573005676,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653
1021,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.001923093106597662,0.001923093106597662,0.001923093106597662,0.001923093106597662,0.001923093106597662,0.001923093106597662,0.001923093106597662,0.001923093106597662,0.001923093106597662,0.9519226551055908,0.001923093106597662,0.001923093106597662,0.001923093106597662,0.001923093106597662,0.001923093106597662,0.001923093106597662,0.001923093106597662,0.001923093106597662,0.001923093106597662,0.001923093106597662,0.001923093106597662,0.001923093106597662,0.001923093106597662,0.001923093106597662,0.001923093106597662,0.001923093106597662
1022,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.00480772415176034,0.00480772415176034,0.00480772415176034,0.00480772415176034,0.00480772415176034,0.00480772415176034,0.00480772415176034,0.00480772415176034,0.00480772415176034,0.00480772415176034,0.00480772415176034,0.00480772415176034,0.00480772415176034,0.00480772415176034,0.8798069357872009,0.00480772415176034,0.00480772415176034,0.00480772415176034,0.00480772415176034,0.00480772415176034,0.00480772415176034,0.00480772415176034,0.00480772415176034,0.00480772415176034,0.00480772415176034,0.00480772415176034
1023,Can I talk with you in private once questions are over?,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.7596145272254944,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292
1024,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.91258704662323,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314
1025,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.8397430181503296,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294
1026,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.9313183426856995,0.0027472677174955606
1027,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.0034965176600962877,0.0034965176600962877,0.0034965176600962877,0.0034965176600962877,0.0034965176600962877,0.0034965176600962877,0.0034965176600962877,0.0034965176600962877,0.0034965176600962877,0.0034965176600962877,0.0034965176600962877,0.0034965176600962877,0.0034965176600962877,0.0034965176600962877,0.0034965176600962877,0.0034965176600962877,0.0034965176600962877,0.9125871062278748,0.0034965176600962877,0.0034965176600962877,0.0034965176600962877,0.0034965176600962877,0.0034965176600962877,0.0034965176600962877,0.0034965176600962877,0.0034965176600962877
